manuscript-plate-fragment,identifier
4Q458-442-16,9cd5596e1fae67c119aaa5b75ccec024351eab867ec4ff05629b735af5ba8f0c
4Q458-442-17,f978d798492b514708211ae2d1ee2c43cceca7c4fbdcf3c11d5eea615c68c328
4Q461-441-1,b19141364f13800241a73ea2fcf773ad77abf0a28cf3ae1d55267bf32aee4931
4Q461-441-2,8510c3672d53405a458a6adec79214c8706190df498811edae3d29d11c752772
4Q461-441-3,e091eed3d129ebaf1bca681a0d59db01de16c6d5e7e7c02a6e4a484d7d3654cc
4Q461-441-4,43f3021f7113a83c94196c8fdc9aae5a705d1a02e464396f3dc04d67daccaaf2
4Q462-163-1,fda67efb1e80c160fb9b999a6a16db6067178eea22bcc0c95bd4099f2b144961
4Q463-441-6,da667c01c4856356789467b3d2996f9ab8fe6fbb818ffd104f61da55afdb405d
4Q463-441-7,ba3e9b5c5361438efd8bf169bb2760846d589c11432c7827dcb7cc0571558c60
4Q468e-303-20,d12045b23db2f7f25726272345e3f02ea0fc8eb6914473932f90dce483cfd147
4Q47-1092-1,fd29042df35680d3745a836a8f8a02b353b2452ba5fcc324ee4431a511fa1b13
4Q47-1092-2,60d7f53d144ab69770b8c53e47af37ca0f95f9a35770b6f3787decdbbeb29ef2
4Q47-1092-3,6731ece0b2b59e198b4a41ed017cd0d3d21671a551318b35f73a49f76ccf5931
4Q47-1092-4,6c62cd0f733e16f441f1440e3b2240fd543148a169f0f880794bb9cfa6612006
4Q47-1092-5,cebc3eba58241f86ebdaa9ec3e1f93c4615c6fd4e6c8bde707d46807ff78a567
4Q47-1092-6,c7960414ee486d0e993e79535622f8e882a002631f005de00f0ac95e5ffaf50a
4Q47-1092-7,65a7b7b437291aaf6159cdeed23237e1f513e1f251b501dd11adbfc0f2f89e56
4Q47-1092-8,1dde8351d95420baeaa1eeb12ad4f0327af3afa5c43633028d7363f978178d1c
4Q47-1093-1,79b738f06020e10f842dde304c3a8f107558b8296d706e853722df85241c0a78
4Q47-1093-2,db7ae6b7647c3a1e8e52e82818fc7e99544774076ce7cf8399c7be11ff03bf34
4Q47-1093-3,4f9b5d0d643abdd8dcfdd5c172c474bca25acb623bd9f427d5d6e35f861f2def
4Q47-1093-4,47570dfae197d4484e1b8da5c91f2f5f757f40e1fde79987e01fa2ce2f8e05fb
4Q47-1093-5,cb59fe9375612cfcf0dca3f117d4097e0ff073aacd7e7d5386fe345b3b06f873
4Q47-1093-6,1d311bc336f870c4dfdd8328da574d43d4e18643bc2fae4068243215a773a57e
4Q47-1093-7,6751206853347240b6b9d0fcb5f602328775ccac95c18b4373589567e6f24227
4Q47-1093-8,1ac6aed55a2b7f39a392958365c2d27214fc64144a9a26a9b8e688294ebc49a5
4Q470-519-15,6a45b91e38ca95fb284d173a37862015f2ae71344a6da7bfbb8a9ae60f0db568
4Q470-519-16,8b4641e213d1e7a6b2acbf46246b3685266da819fd71f27d4f4c0294538416d
4Q470-519-17,e73843e295a2e96abc8c29ff87797f9a7855e2ad1c25c3405b7f4504c66c83d9
4Q471-129-1,5aa7e5707db55bbb3100e99223cb74a69cbf85e277502b743347b94b5178b940
4Q471-129-2,6ca43828e91c0f316646bc3d30285d956ae311563c174345df032d84a3093e57
4Q471-129-3,16f1ff9ebf6d0719d9f0875224e2ccaa2abce13e77275a10e0cdb15ce9d5e7d9
4Q471-129-5,13e016f5fa500a1dc0e220a88bf9e0c0c713107d24afea123550780d26beb414
4Q471-129-7,4d4b50dc2e5631e6aeae781aec1500553080dcbce2dac61b39832778e75cb929
4Q471-129-8,a0ae70f8a0b51267186b5df8d2c9596b9e5b1192a2f433277ea96632985120db
4Q471-129-9,e019fe62563bac8ed6ea0fe06abb7587f60ce5b993c78d5f8c8d930fa8a02af1
4Q471-129-10,2bc2615fda7b939c2e9b2a80baff60bec752580e30ef28051b73bfd79fa42247
4Q473-444-2,815a425c4de0bfd066cc5db6a2e8ec07ae3b18715262e378f599b39fb2a66288
4Q473-444-3,128d23aa2a08f83a356d72f88af4789449bacda6a34f4c30123a077fc7ba71a5
4Q474-444-1,7e103d379ff3e8f6c0d5485cc0c6b105e33b91e487e93aa932ecab1d7c4fb4c8
4Q477-443-1,b4eb279e1476f37f3177f8180ee3da0b77e91310fedc352adcc444dd3007be25
4Q477-443-2,d5ea34d3d75c8f5371402d261df3dde1823ea8c5c4f105b3994c676787056906
4Q477-443-3,9a2fd39bc6c3e5494f0e8cccf61693974c3e82050304b967dab0fd9902082204
4Q477-443-4,6d5688358eed408cf46f33cc95c7339437171cc12592e167c972baa2d585ad50
4Q477-443-5,d70fea4f71a47dfd0f04d1241c302682a30365f0f7a5146f6c77f58b003ea22f
4Q479-186-12,100cb02e4102e2e7b802ccab158d1f80b5c1923a75d7705082f463ed0489e48f
4Q479-186-16,3c8c4be34960818cda01ef530db42c8b963ca7691356133fd19579de8c579c1d
4Q479-186-17,c7799d33133688f189bce21cba508874ce2e065227bcd4bdab29e3f3c8693c1a
4Q48-392-1,1a5691036a9fa7a92b375570f0a9bce77d97101ae9b69d44470ebdae7bb1bce7
4Q48-392-2,446f1b5dbd848b99ce3ff5b72a2867baf2c8402a6fe79d8671ab885b8494470
4Q48-392-3,636908e366eebb141d259792628977aa28a3f857fa8286d6785d9eaa8df378e7
4Q48-392-4,61e6d7d814f6b3c5bf43345e756b2448df8665540a1c2abfec419e7da79ce9c6
4Q48-392-5,73a59e25fe35bc0d745a1e2035c2cacd1b51d5bce7f1b872416a8910d7b149ad
4Q480-186-14,9988ffbdeeeb3f064653d51ad8f6c8d969f87afed511ab2faee81188a3d2a72e
4Q484-15-1,d8b07811cd2c2dd343a7aa5178d8b7d2b401403bf2af801910c51135bb585188
4Q484-15-2,1b4727315cca6bf137860ca465bbc294e170aa9a14f86c37ff86e808d11c97c4
4Q484-15-3,e226de47c9e0a5339662041e6529dd53c063d8e1342bca3192f9a0945b7e73af
4Q484-15-4,384e055c035101f5fcaeede163ef3dd9fd94c88523cb538b8106da9dbc053430
4Q484-15-5,f100aa94d19e65f050d9ce3ec99f70afc38b01d707f7716a5990c1a05d9a1222
4Q484-15-6,b13a451e88ea8d2575452ea142e5dcbeea1bbab16d0c2f5b41b43904eb0cf798
4Q484-15-7,767550ea7d535815db3e1a7e7b540f402c7a5bc2794a349bc1e6a84529cc9728
4Q484-15-8,7f26467e5310fc18a4b5cd12279ba9aa4fb1b4b868a528a6d487a073640c9335
4Q484-15-9,d84d69073c61bf48b34483897d128b548202a397fe458436b2aa3805628852f6
4Q484-15-10,f6cf02bd14f8d0821aabc478281ab310dbc987897cad082f73d9e449d8757b62
4Q484-15-11,22fadb13240444c92baf23f829704ce3ecd38614326e1a9c0094fbfc9b4b3ffc
4Q484-15-12,c4095157cd6d8494cd5db28783a005409610728956acc5f2ed592886199b696d
4Q484-15-13,733f02c5c4dc72073424ff3fc4b4434d51427c13db202598aa4d4275159bc49e
4Q484-15-14,255e603cf9416443804ebe23575f2ec9aa199e20e38c7c2187d17533c3d51188
4Q49-305-1,934741f02ae39213dce2969e62c78080012b078d6f19753dab1c6ac11060e6d3
4Q491-1001-1,b207909ae7ff7fa46d67f3cd947612a80e56617f7bd6bb4dea892b78c66ad486
4Q491-1001-2,d6b7a39e2106a6945f5ceede3a193c49e8e549c6bd38fcb1aebb40130902ca9c
4Q491-1001-3,6f12c2fcf4967986008a88b840871bf9a565e9af4cccca3784f543076f0e29d0
4Q491-1001-4,b0fca1d8d7196695cdbccf3d8aeb54d4a2afbdb2f23cbd8c0e18e1623425a297
4Q491-1001-5,a26df5283a5c042e9da98cb48a4a46ba238dd47759369ff0e7949527464489e7
4Q491-1001-6,b0313c505bd29670beaf13b8929087f6958222f8cb775f8ece5c672fd0ca5f3a
4Q491-1001-7,bd3eb85b952253ad4874459d6222d8d2fce627c9d4d66daade84ea7346d9075b
4Q491-1001-8,6af3f59a74463d2050e4441b0b73bb6f68a60040c1b59f505e2b136c23db12ba
4Q491-457-1-1,7c4b3a04377ce50f1158ff0fdb31cc29addb2ed3b14ed581b1075c979692c8a6
4Q491-457-1-2,4f292dc8cab2499cdb58a9396c45200f91fc5fdd89a37fee36cf8b6e8927aa71
4Q491-457-1,a10a824f2db1b2f5ff3a723d2eb0073052e46e1c8155ed900285915e236ca5f6
4Q491-457-2,dced07afef5819f8829bcc063eb9d6fa171b155d5af4034b6f1dc36e1c4cf90e
4Q491-457-3,a654792053206b8c29844fdd091ef8910445c2fed50f7c49c3cbeafc3cce09ad
4Q491-457-4,d55c19add60ca33f57b5ed707f13ba5091a04c5f37453f882a7fa73f38043d8d
4Q491-457-5,fbe9edaaa7f4cf89d778402612ec61e6b907b4d36b3ef8b3f4cfe72cd1ee0558
4Q491-457-6,b6bc111c2358dce8ed20c182202e462461f3c1e6dcc876ee6c29bf3c8e57098a
4Q491-457-7,23f1286425fb4d6fcc6108708ca90ec7d330b202b74612ddf17e8738bc82f4b
4Q491-457-8,d10695714e264e603731efd8f9db38062d20beb443824f05871c096c4cd15a2d
4Q491-457-9,23527945a018cc1eda84ba2c976f75e8dd7a320f46c8f6c1e89abc86dc8dbcdc
4Q491-457-10,fb4b22a7400a638287829d1fd48ddcb835e4d67d1f09a9da2c4a67bb83a7a96e
4Q491-457-11,ee7ac077ca6b73fc6655f836d91774c9add4f7c9e2e3f6ab60360ccd36f2b75a
4Q491-457-12,31a7cc00651ef14b9851a7b3103a0b8c5722a7dc2d02c73ec71febe7812d621e
4Q491-457-13,26aa3ae7e181bc2e67e1513e76959b83b955860b27d7fe9d28839b39fde1142a
4Q491-457-14,893eb59f78e3cb0a895832023e9cf497f259b13e87c311e3ea99074c0792d8cd
4Q491-457-15,8fcddf33b1de60030c61b34518b4a71ce69b6f3ed2cdfc03204fb4e6a4a2fcfd
4Q491-457-16,9c1b99c7450359c43f275aad7edc7216ae6bfda79a766358db3a01babb11e46f
4Q491-457-17,e8b0aa578647753885d144fa2fd352500cf3046eec7741ab37ec055906d0edfd
4Q491-457-18,126b3e895275a20e78221e9803bc8fc882c735783ec0d01d2f32d3d6d1b9678c
4Q493-344-1,baa7c62c171e3cf1cfb545cb602fd87057276b04ee5ca3fa498cdb1c3b19e66f
4Q498-12-1,cdde8015a7a46080269205ec8543133a12ec95f3361097d8f2dff2afd7076996
4Q498-12-2,fa44fedba4063df0f7937953720671fabb7ceb9271185a19930eaa86030622bd
4Q498-12-3,369bd5d74becea023cc189974128a2d1e069172031f3d27c175ba3776e2f9c0a
4Q498-12-4,f1efce739e067c6f09e3594a3010e2f0c23385cf94ebc4473360fdc7353882f2
4Q498-12-5,544b035c2dbe8778e066f649442155def51fb27a9a85e9c070386438ac64518b
4Q498-12-6,9a90498781ec8c701506422387afef8cfa164e7c74c2982ea40faa4681556472
4Q498-12-7,adcacacc27b193e8468a7e5736f1ad212aab16a3b44da8fadf94fda690b50638
4Q5-420-1,e32405733aa778c415e053d8976cd218457f217b496960f0cdc101759d4927a8
4Q5-420-2,3d1a18ac293039d43e2b118630c143414051a94026d0c6f7f8148097c2b27059
4Q5-420-3,ad6c32564cb665935a76b609a937236b98fa82593384319310e33d520be5d2c9
4Q5-420-4,315b91682d5353101f878b45c4dc0595588072a062baf3f9181aa72b4cfe49fe
4Q5-420-5,f14e5b8087917e74ec194e463de84968d5c725f39b03c30aab1bdf97b014cb57
4Q5-420-6,4d05319a33058149a85afd60a2ad7cd8d0953a3d80850965d5d787a005db18b9
4Q500-11-1,5bf7a2c40d8ec59c120b3404efc76a63a13a30069190d28bd450d33da919e271
4Q501-279-1,ef9b8008f3803b9566bbd0210afe50d750adddc9b17d61f86e31a083a28e0637
4Q502-2-1,835f0dbf8631790e54f06fee596e7b007d5347cef0fbbfe2de9b9c2b737d5654
4Q502-2-2,ba277362c7b6e569632cbdbc13368a05fd0fb4ec33b66a325dd367f40dd0a8e5
4Q502-2-3,93ab9b232a3115f012c8273a9a0e6e58c075fbf4bb5c2fcc0773b8e5880ecba0
4Q502-2-4,ef22c875e3863fd140198ab82fb36ac6cd9302b1be732e5bab3f8590832f788b
4Q502-2-5,ad207404809de52990bbad5de670c1ae5f9d76bc4de7bd317fecff64c6617664
4Q502-2-6,889999468e684fabed6575d0cc9efc58e03642358d8a3ef0b2907d8d3dd8eea4
4Q502-2-7,e3f6d0f60ff7d366b3454f5a8a1b8a335d01eabbcd5bfc9ef7c7bff6ceafa435
4Q502-2-8,560333b9d220b4fba5d45225da1c32b426721a3c6373b3c5b3741e14a46f2387
4Q502-2-9,6fc3ee8b2ef76638f80c34b92f7e3e2b9b515cdd1a3a53f40ccfa42f86cbe640
4Q502-2-10,2f651d8a6510f3d5fae515637d3a76a0c984df84cf1b29ce8f87491707db365d
4Q502-2-11,b5bf225d07c5c6252576cbb3b435f83d4302962fa8ae9956f3ada5936c771679
4Q502-2-12,cde4c61402cd9147bcaf8ed8a71af1ec0d76e8371df5d26f79950e767b9efbed
4Q502-2-13,80f25d1e25cf8febbc938667ad3a7d425c09e935fd36db8974c5e844117e44eb
4Q502-3-1,e599f0764d25bab86666bf9e21c5781864d02df957578bc9990ea1e36ec3a785
4Q502-3-2,737e3b692bf308e5f3da76e4e7bb03d8becae4228b69c0571b50a49c35813475
4Q502-3-3,34f5410dc05e555c1b7ed07d6ae9a1d6e79f45a085772fb897d44f41c7b05dbd
4Q502-3-4,e52755e9b64162fbd188b26389086c52e837fd3ce3719381df7457a1bc1664f6
4Q502-3-5,60847b8d352c1d1b5733dcb05e7b0e2e8f9cbb8fb50423ecfbed4a18bfd1c26b
4Q502-3-6,5f794daf785a94d6968d944d9c5662b2009db835cf2f4417e06e5e2971ad8edb
4Q502-3-7,16f96cae4065f788322269d66584e189834051d3f0d68e9fe74156a265669846
4Q502-3-8,78ad30c55689a00b943db5707f2942045b8d317ca9a6439c24bfcf0b4d81bb16
4Q502-3-9,9b12b8cceb54c5e9620535c24207af11442bc3fc174c3f41eaa47622924f5200
4Q502-3-10,63767fa801fbebeb5c05c39210ee6254aec40c0a4c178112f48418224d6a854f
4Q502-3-11,35828649244e5c42d720a9d5554ea84e264bf68d0a16d5d10153488b04290f2f
4Q502-3-12,3edba4d1e216fe3634f8ca62bc3706dca3aabe27a153cc913bac4ab6d6e998f5
4Q502-3-13,5fbb2847b8755ba10a21d0b138e1a15dece2494858b03451e25747a5d27900f8
4Q502-3-14,f87c7bc57b7e9e0344c9ee90ac73526b42617d8d3dc5fd8632aeda47e881d2a9
4Q502-3-15,7575fb06d21ca26c48a5cb83cd5c6b2f8b871b35be907b4508e45909b47f29f0
4Q502-3-16,4cd5164c8d0eccaebe1b16c00be4c6941fffeb4db0b7e8aff10ed9209274cdb1
4Q502-3-17,bbcb0f318cd90c697f2c443c6fe601eda1d2ae05e1bac0b96badaf46996a4cd6
4Q502-3-18,4aa8da0779bdd9b5baf2fcdb315cbfd416a761aa2c43832cda957f7647590b6
4Q502-3-19,1c36653c716f09e104a3fa7e4ac909eb26adc441d98afec58ecb9d21a3a1edf2
4Q502-3-20,60cc9da1a5215f6d48cb09ee595232f8fafa76f9ec079723550951b84264cbdf
4Q502-3-21,9415e48a84e341b2e7bdf294e262c286b5a11377535b7e5b0ba3b2810d7914eb
4Q502-3-22,525b989b0a0d42acca366c4e6304f012bb7c7df52f32b1d73da41e35e1ae498
4Q502-3-23,3fbb2fc31132dcb20f568f58ab8512a58000124e0ebfdad5c6c888da380fd4d4
4Q502-3-24,341390c32af362aa376c189630dc3cd9a0e28046a1c26c124d467f920af483e6
4Q502-3-25,1f90635aee8d862c83c4dbb3ab192a5b703f6c9f25ed5999fd5d3a2827d46bd
4Q502-3-26,26ce46a005017c915efecb42e7e97faac29671a6c0f0b9c9676ea2a4ddee5b22
4Q502-3-27,b7d9e8d85370fac7064813672f35186f487e977df9e8b7531b3a99cf05ea4dfd
4Q502-3-28,47f95d013275f78f8995c43bad03f590c0e0b64108e8396296e847aa9a098173
4Q502-3-29,7cfb138d4e59afbb8e097de4dafd2d806a93220a6b21e727d187229514e3fa8
4Q502-3-30,2c007930b154a03ba4b916c32efd9809855c23eb4baa9883a00d74c528558716
4Q502-3-31,bc02c3279f2239c4688cffc74c4e36688623664e0ea521ee142904fa820a4357
4Q502-3-32,7bed35996718cb290eedebe11f99fa83fb89caccc39756f5e2a1744f81c31478
4Q502-3-33,d09cbe8f66b6856f47354a1a8368a81885885965ee5def07338cc12c5bbe67b9
4Q502-3-34,1b70135b9347e1411113828a3e5d5b68e2c566f6fc60dc1d5fb389caa9e16e07
4Q502-3-35,a015f9f34673e49a8b9f7ecae766981687862ba7d6aba9650e0ff3672d081a2f
4Q502-3-36,94d79d553c867dc836d111aed01f3fbe94a86bbc7cfea521a42e1bf86353075a
4Q502-3-37,a391a1106603063a6183b8b7d1b669354693a74b3bda85d095c710a963a2f56e
4Q502-3-38,64e6ea7e8773ebe8500486f1e62cd82cef03e9f75c80e1410a2601b5a3c88fd7
4Q502-3-39,781b42cbe0340bc6328ce68d7ec421a59e7afa7b785202a2bb71c398aabaec3
4Q502-3-40,133e1b417885f5b617d3cb49a7ef323b362c6b5ce91573ba1abb648475744df4
4Q502-3-41,45c453b3a566905ce1143e8ed97af5ef70602151720bf9eb2173b331552e98a6
4Q502-3-42,7e64ded67771a0ab9dc17e3c7b5c76146c3fe69e414209e6d06e153561328422
4Q502-3-43,8ff05acb26299481443f61148cc168d3f5e6d18322f9e2a1282146ccbe98a81c
4Q502-3-44,d400a761033d70dcb2d148b5c23cbd83aa6ac40e932b20e105d7a7edc68cf801
4Q502-3-45,101d827fd63d5c2d67939aac9d7b8e5afd4e6403bbb797fec8e2b211c8106301
4Q502-3-46,64cc8a80c71a40041fae7761a5b3a21aaecfaa9f66aee4886db508fa78ed5053
4Q502-3-47,940e48e050a0ad0473118e720f0cfb3eae1a7510143569b5cb2b2f762145d0ac
4Q502-3-48,a2195b09be853d772668dcf674c5b8a9b6a55ffd7175667b769662d2c5c612a0
4Q502-3-49,6ec2ba6ef3d144fe739ca4d984886627a5a1c0c5dd03e75739ea074ff6c41415
4Q502-3-50,510c614d2d4b7ca91ee8dd9ffbdd5f774e29380c83e3cfa9a3a64f10a3caa820
4Q502-3-51,15d2f1f8e3c9850c8bacaecc58e716a4fd81f0f2ff14852df5a6da3393356700
4Q502-3-52,342b65d2d8085f745dc84ba557c15dc2893bf675fa9e02875f8b6bce00a4455e
4Q502-3-53,bdf302d38081b4fc331f715b48ec21e0a6e4f837be5205e9d246fe2109eb10ea
4Q502-3-54,c0ce93ad58de1c1e894e57d5184c574beabb12597437c0877ebc79b0ba24a3b7
4Q502-3-55,e6bc5fa7eff6654ca4cf0f04d6865b44bab48f2c56933e55833782a62a9018bc
4Q502-3-56,85995339349b769d22b0cde9c81888407f21d1f862788589e6e6f66991c31d85
4Q502-3-57,86a5f81af05baa2ab014d43d9bc42f352c2e1a7739fce5c0108b8142c5ee0371
4Q502-5-1,b0acbedd06dfe6c09917c7694c1a97b0cef3ee2006b12eb3465a1ace1d9bc9d7
4Q502-5-2,b40fce1bd9a8c2abc715fdd02bd1130734d841bca5054297fd5eb816d1c5b047
4Q502-5-3,8a2510709451fa91ece959c9db3efb6a7957fa5acbb1669725ed9357314de94f
4Q502-5-4,e931d857c7e7ae36bef6b3fef20c5afd255a13b1540138ca3974745b01871da5
4Q502-5-5,902e80ca92d166f4e22ccc72f41cdaae9335310624fca957033b81ae1520a4ae
4Q502-5-6,6b401e7aa0dfc08b3b108af88270a7119f7d1bf810905ff9e74fbc41ae8495d9
4Q502-5-7,95a32fd70746f401a50409a962e8121ea56ade3f358ddfd80769d30bdc47243e
4Q502-5-8,1fc2428c21b9403c96c0d77d28c7302898f53b52c2fa73c4378e11d07780f094
4Q502-5-9,beb987cb00a9a8e97c13a4f1e125e82102d35b3d3259423d49e7140c136b41a3
4Q502-5-10,32239687148c1e2175ffcbbc9b404eb967697556c1fc505de9d896dff721e05a
4Q502-5-11,8d6210be8c46cbd1a56a000a1116f134c97be6ba7f014aa701c4ea7da88baaf8
4Q502-5-12,18099914b135a5fb23fa5edf4fd8e8f3b17bb326665dd0c5c3c458f3f409c923
4Q502-5-13,8e528b3ffec6a569c271fdfea6309dae59979e36422e336ea8999366e0708d9e
4Q502-5-14,d0fd4cf081dea6b88eb9bbcfa4bcf5ab7c7e5759b8d9df255496af86cc47f5ee
4Q502-5-15,170f98e7bbe348e37af19d26bf2707139f3627790d3fa884991447ea7ed1ebbf
4Q502-5-16,f04fc65066f49bcca9f237859375dad9763da60978a4a37f75ca00627df77efd
4Q502-5-17,6a1268152229e917b81016fa901713170d9c5c21ed4cb7b2ebedde1b9e9771a2
4Q502-5-18,27623be2460fe4268673f36b3a05664c535207f4ca3c8183a2223772ddf96313
4Q502-5-19,f52b5c5d0020e68ac656fbf6d08bc0a4ef2309ca80f800543c902ea62a6a7c45
4Q502-5-20,7d41e8c528af93f896ad070fb56872fc506d53cb79db208dc1241ecca6da1215
4Q502-5-21,f293b39786e8f5caeab011feb7afe4bd55162df51a504ba5d8e07a015a8939d8
4Q502-5-22,8dd7e6c0d9af678342f8065cccf237cee5b5e539488b715215cba37f16d426c1
4Q502-5-23,addeb830d5bc8f7058b0d6eca2ddbd251821a4b3c12bc03a1517f172ded37255
4Q502-5-24,4639079d4701fede2c857a65faacd70a976b8b93c6c1e72a4da8ed9a63281cc7
4Q502-5-25,95bde844be5cc4ba53b50ba6d81d2479b41e1b1bd3c285eb5e3bf251af28de2d
4Q502-5-26,272f711215741a1107b2fe42e3b090b0b0f6c9e1dc277ee3ddc380349b7a1818
4Q502-5-27,3a6ca7ca8ecb3a580048941a7d7eef5ed5a38b1c03bb25f6a9ab94af60e61aa6
4Q502-5-28,4c1998477c21903b362f2ebfaf4b0cf5bb95ef9203e8ae927ee50caf94953cb3
4Q502-5-29,24ff87a2f71eb1cfa581d5e6df8a58e8271538969e4302ae57ff1d9cb77e8cb0
4Q502-5-30,65305aa356ad7d7d86158ed0e60df2be2b465954f259b07b87e5bf31982201a2
4Q502-5-31,7631baf66246c1829de953bb6729b75dd4750dc5cfb6375c1dc65d479dfa434d
4Q502-5-32,c7147cfe147769f35f50d81ebe9e04fed805ebda7f3ec8502693ef7080220e5e
4Q502-5-33,a51056211f49a310cd8bed6cb902b74053e2f69f7602136d8ae367840c868b88
4Q502-5-34,832670a34bf9bac39a853b46b0e654fb589034cb507ce3c7efffa3907485d9ac
4Q502-5-35,56ea8ce988dbc3802d27e14720c2bef439eeabbca8465ee87a71e791e420f351
4Q502-5-36,fa5fa0aea963f9824dded65529b847bda2a5f3359a6b12dc045077379748b796
4Q502-5-37,dc6012a71cf8a286b594e71fc321edefb43fa35addebf2afef6b7837198fca2c
4Q502-5-38,950ed9ab11b1d5fe6ab17578c9fc9d34c77aab02d435d39f192c2b1cb08a6b1a
4Q502-5-39,571dce0766a8b5ad607b64f6e13bcba9dc0262f1c1a5eda39c17ffa1da8fa53b
4Q502-5-40,86814466a636ec8f402148d3df20f161935b0978e80038a8f580d6fd7b8ec166
4Q502-5-41,81ccdbe3c09c9a981db18449fde9d683a0d36020868a122041fbfb97e15d820f
4Q502-5-42,7abe0558b2c8fcf10d19dd3711fd52a645b53d2b455271d49977bacc2a711030
4Q502-5-43,ca84bf6881f35b7feec341bab7decca920a23475fa79c68cf778d4cc5ba738bb
4Q502-5-44,2dc9cccd7ae76747ac3cefda14cb2e10a5a7cdb69d5685b0560b2dbdfb834386
4Q502-5-45,f9dfdefc0764d1d6bca9d565a7567fce75d6511c9e90e4d8583772a28e254d71
4Q502-5-46,f5acb5297e1305fed7bfd551229b2de6fb843403c992d3eac185721af97a3c2f
4Q502-5-47,49a845a46fed1a8df62c83847dc8b7a23ccd1f68d9fe4b7d3d155e84ff39e5bd
4Q502-5-48,aeaf28b38e375290cb28b30c0f8cda9932676adf813fcaada2764275db803a9b
4Q502-5-49,cddb330542756f73319527a6fd28a7606a44ba22fa9000ca8ccbf08a94c2f2f3
4Q502-5-50,9eab89d132c2612ba2285f9be70893809560b39a79e7b78a7e41d2e7733a2174
4Q502-5-51,beeb05146261ca976b12c145b378f3436854dd33713d68d28d12f31e1bc50199
4Q502-5-52,28c9f4657a8e50bdeb1604eae72f5c5f3241829d500794de3cc8d9699c23d587
4Q502-5-53,c33df17dd0162f447016834970724349e3225b5c4677fd056152b999702deeac
4Q502-5-54,9691d5ab9000c5c086e45ca5352a3523ece2c29b80aef6de05d445b8b37073c0
4Q502-5-55,bb51945dede893e23c897a0c6c58c7a3aa04a6b40b8de4c6eedeaab9becb68f5
4Q502-5-56,ab0f37d232e7b4e660af841906e8dc480a15d12c9b47eabb9bf09a83a9242aa1
4Q502-5-57,32a2f68d5728765c78af803ea6b3effc59abfcd6b1417aa4bb063cad30d6a234
4Q502-5-58,5992840c870eb88c118b318bd90f52a9ae7000c15ccc56414dea6ac3565167fd
4Q502-5-59,929d2c743f966c4795b7b1dfa95031fe9cb4e2497568f37df2734fca68f8a31a
4Q502-6-1,f4d61d938f5a5d5451be3d346ed0c2c6b04a2b536ea001c4111c79df8c35930b
4Q502-6-2,6b40fae4b742387ba1cbbee9e008f6aed60abd77870193e06c42f9518f4629d2
4Q502-6-3,a081e94637209b74674ce264946bd547dc2788fad4d3106a7ac2fb38251da95c
4Q502-6-4,4a7c2fe02b12c53046c89810485955719ada7020dfa8ccb27ffc1e1407bd2286
4Q502-6-5,a6e36d9339c888d7427638bb2066684f7994df907d260e8d9f5f69c83e2fbda5
4Q502-6-6,9ded1cc93a6d83f92d1b44650c0f16287dca9b47c6dc09d765673166ea49de58
4Q502-6-7,286a39e6b5b362e1778877c603df290b632bd95b1dd07630e6f6c008763824cb
4Q502-6-8,fcbac9d53959e9d3819f19c9b54a574a507f80139482119d97981f67fd3a2eea
4Q502-6-9,b67aa983b8dc76609d9c75621cf82046148be069eb9c597805fe20a7c8016b4b
4Q502-6-10,12cde2e584c88e0b1490802eafdfd050af446355cfd6613dd1bf90dec78df116
4Q502-6-11,356f9faf2f3a8235b6d4384e78bb9ae7e6a4bd44593180739f8373439a30707b
4Q502-6-12,e0480ffef3b6da5989022606e4d58f76a584e586b76e783f6ac80db25fe7e2d
4Q502-6-13,9b7c48ade7f7630e02cfeb75a105e1dcc631399d5ab5ccb86bfdc526f83ee2c0
4Q502-6-14,aef52770b95b04aca622a400415efe1f20d76d324ef41ee04445259408cd1649
4Q502-6-15,72091eec994e2f1f929221b1da9d6fdff28c3893c2ac13dd6f56b9c555649fad
4Q502-6-16,7fdc8554d4cb10eb6dd48e9a4ce41be37e3f6f62c83595f9773ec7bef1007204
4Q502-6-17,b0d763428eda678be9d1b7b5a395eace6147b6d1ecd85dfb52d126fcd7190fa5
4Q502-6-18,b913055e0079d6e6d2134f64e963b394501a1df70fa473155a08f977bccc1e1e
4Q502-6-19,282dc30eb8327b18ce4074ebe64c560f6811588391828072c5795a44e23ac979
4Q502-6-20,1c0be80e395920fa13829c4c39ca97627338a79be2d7c63b12aa853a500fa290
4Q502-6-21,a9239c50150ca123e7edf4c011f0ddacbee7ba2c95e71959b532ad0a874d11ea
4Q502-6-22,f1065dbc382a35ddba99dcf947323b11269bff65d5914cf023c8d1c5b5391604
4Q502-6-23,950092cf5f59e66c2330dbad8df519c1f141794b34dd55237acbed9236e7c2d4
4Q502-6-24,c7865ec5cf85408071c25e62cc79f55c7708d2dcd53739196395de03269a456b
4Q502-6-25,392a44a259f23a8b4692e5dd33d88d98d0ababe727b15312b361ef636ce9624f
4Q502-6-26,fd79c6954ade795b2b2aff93b294922201a01978b95f63ccf5384ff39fd88aa5
4Q502-6-27,7c8904e223b5912b38bd2f684ec9337a157daa25a638bd92ed206ec6938e6d84
4Q502-6-28,75612cd13bed35634107f911aa30ea709a527baee7a1eb75671f430a8bcb1214
